rowid,suburb_name,state,postcode,ssc,norm_key,ssc_match,confidence
43007,WERRIBEE SOUTH,NSW,,,WERRIBEE SOUTH|NSW,,79
43012,ASCOT VALE,NSW,,,ASCOT VALE|NSW,,81
43014,HIGHPOINT CITY,NSW,,,HIGHPOINT CITY|NSW,,83
43016,MARIBYRNONG,NSW,,,MARIBYRNONG|NSW,,81
43018,TRAVANCORE,NSW,,,TRAVANCORE|NSW,,77
43020,KEILOR EAST,NSW,,,KEILOR EAST|NSW,,84
43024,KEILOR,NSW,,,KEILOR|NSW,,84
43026,KEILOR NORTH,NSW,,,KEILOR NORTH|NSW,,81
43030,DELAHEY,NSW,,,DELAHEY|NSW,,78
43036,TAYLORS HILL,NSW,,,TAYLORS HILL|NSW,,81
43038,KEILOR DOWNS,NSW,,,KEILOR DOWNS|NSW,,81
43040,KEILOR LODGE,NSW,,,KEILOR LODGE|NSW,,81
43044,WATERGARDENS,NSW,,,WATERGARDENS|NSW,,81
43046,MOONEE PONDS,NSW,,,MOONEE PONDS|NSW,,77
43050,ESSENDON,NSW,,,ESSENDON|NSW,,80
43052,ESSENDON WEST,NSW,,,ESSENDON WEST|NSW,,82
43054,CROSS KEYS,NSW,,,CROSS KEYS|NSW,,83
43056,ESSENDON FIELDS,NSW,,,ESSENDON FIELDS|NSW,,84
43058,ESSENDON NORTH,NSW,,,ESSENDON NORTH|NSW,,83
43062,STRATHMORE HEIGHTS,NSW,,,STRATHMORE HEIGHTS|NSW,,82
43064,AIRPORT WEST,NSW,,,AIRPORT WEST|NSW,,81
43066,KEILOR PARK,NSW,,,KEILOR PARK|NSW,,83
43068,NIDDRIE,NSW,,,NIDDRIE|NSW,,74
43070,NIDDRIE NORTH,NSW,,,NIDDRIE NORTH|NSW,,82
43074,GOWANBRAE,NSW,,,GOWANBRAE|NSW,,82
43078,PASCOE VALE,NSW,,,PASCOE VALE|NSW,,76
43080,PASCOE VALE SOUTH,NSW,,,PASCOE VALE SOUTH|NSW,,81
43092,JACANA,NSW,,,JACANA|NSW,,80
43096,MEADOW HEIGHTS,NSW,,,MEADOW HEIGHTS|NSW,,83
43104,HOTHAM HILL,NSW,,,HOTHAM HILL|NSW,,83
43108,MELBOURNE UNIVERSITY,NSW,,,MELBOURNE UNIVERSITY|NSW,,83
43116,PRINCES HILL,NSW,,,PRINCES HILL|NSW,,84
43118,BRUNSWICK SOUTH,NSW,,,BRUNSWICK SOUTH|NSW,,79
43120,BRUNSWICK WEST,NSW,,,BRUNSWICK WEST|NSW,,83
43124,MORELAND WEST,NSW,,,MORELAND WEST|NSW,,83
43128,BRUNSWICK LOWER,NSW,,,BRUNSWICK LOWER|NSW,,84
43130,BRUNSWICK NORTH,NSW,,,BRUNSWICK NORTH|NSW,,84
43134,LYGON STREET NORTH,NSW,,,LYGON STREET NORTH|NSW,,82
43136,SUMNER,NSW,,,SUMNER|NSW,,80
43142,COBURG NORTH,NSW,,,COBURG NORTH|NSW,,82
43144,MERLYNSTON,NSW,,,MERLYNSTON|NSW,,80
43150,FAWKNER,NSW,,,FAWKNER|NSW,,78
43152,FAWKNER EAST,NSW,,,FAWKNER EAST|NSW,,81
43154,FAWKNER NORTH,NSW,,,FAWKNER NORTH|NSW,,82
43156,CAMPBELLFIELD,NSW,,,CAMPBELLFIELD|NSW,,83
43159,OAKLANDS JUNCTION,NSW,,,OAKLANDS JUNCTION|NSW,,81
43161,YUROKE,NSW,,,YUROKE|NSW,,76
43167,KALKALLO,NSW,,,KALKALLO|NSW,,75
43169,MICKLEHAM,NSW,,,MICKLEHAM|NSW,,77
43171,ROXBURGH PARK,NSW,,,ROXBURGH PARK|NSW,,76
43180,CLIFTON HILL,NSW,,,CLIFTON HILL|NSW,,81
43182,FITZROY NORTH,NSW,,,FITZROY NORTH|NSW,,82
43184,NORTHCOTE,NSW,,,NORTHCOTE|NSW,,81
43186,NORTHCOTE SOUTH,NSW,,,NORTHCOTE SOUTH|NSW,,79
43188,THORNBURY,NSW,,,THORNBURY|NSW,,80
43196,PRESTON LOWER,NSW,,,PRESTON LOWER|NSW,,80
43198,PRESTON SOUTH,NSW,,,PRESTON SOUTH|NSW,,83
43202,REGENT WEST,NSW,,,REGENT WEST|NSW,,83
43204,SYLVESTER,NSW,,,SYLVESTER|NSW,,79
43208,RESERVOIR,NSW,,,RESERVOIR|NSW,,72
43210,RESERVOIR EAST,NSW,,,RESERVOIR EAST|NSW,,78
43212,RESERVOIR NORTH,NSW,,,RESERVOIR NORTH|NSW,,79
43214,RESERVOIR SOUTH,NSW,,,RESERVOIR SOUTH|NSW,,79
43216,THOMASTOWN,NSW,,,THOMASTOWN|NSW,,77
43218,LALOR,NSW,,,LALOR|NSW,,84
43220,LALOR PLAZA,NSW,,,LALOR PLAZA|NSW,,83
43230,IVANHOE EAST,NSW,,,IVANHOE EAST|NSW,,81
43232,IVANHOE NORTH,NSW,,,IVANHOE NORTH|NSW,,82
43238,HEIDELBERG RGH,NSW,,,HEIDELBERG RGH|NSW,,78
43240,HEIDELBERG WEST,NSW,,,HEIDELBERG WEST|NSW,,84
43246,KINGSBURY,NSW,,,KINGSBURY|NSW,,77
43248,LA TROBE UNIVERSITY,NSW,,,LA TROBE UNIVERSITY|NSW,,83
43250,BANYULE,NSW,,,BANYULE|NSW,,80
43254,HEIDELBERG,NSW,,,HEIDELBERG|NSW,,79
43256,ROSANNA,NSW,,,ROSANNA|NSW,,80
43258,VIEWBANK,NSW,,,VIEWBANK|NSW,,78
43262,MACLEOD WEST,NSW,,,MACLEOD WEST|NSW,,81
43265,WATSONIA,NSW,,,WATSONIA|NSW,,82
43267,WATSONIA NORTH,NSW,,,WATSONIA NORTH|NSW,,83
43278,PLENTY,NSW,,,PLENTY|NSW,,76
43282,LOWER PLENTY,NSW,,,LOWER PLENTY|NSW,,76
43284,MONTMORENCY,NSW,,,MONTMORENCY|NSW,,81
43287,ELTHAM NORTH,NSW,,,ELTHAM NORTH|NSW,,83
43289,RESEARCH,NSW,,,RESEARCH|NSW,,78
43291,WATTLE GLEN,NSW,,,WATTLE GLEN|NSW,,84
43293,BEND OF ISLANDS,NSW,,,BEND OF ISLANDS|NSW,,79
43295,KANGAROO GROUND,NSW,,,KANGAROO GROUND|NSW,,84
43300,COTTLES BRIDGE,NSW,,,COTTLES BRIDGE|NSW,,83
43302,HURSTBRIDGE,NSW,,,HURSTBRIDGE|NSW,,80
43304,NUTFIELD,NSW,,,NUTFIELD|NSW,,81
43311,KEW EAST,NSW,,,KEW EAST|NSW,,80
43313,BALWYN,NSW,,,BALWYN|NSW,,82
43315,BALWYN EAST,NSW,,,BALWYN EAST|NSW,,84
43319,DEEPDENE DC,NSW,,,DEEPDENE DC|NSW,,80
43321,STRADBROKE PARK,NSW,,,STRADBROKE PARK|NSW,,79
43323,BALWYN NORTH,NSW,,,BALWYN NORTH|NSW,,84
43325,GREYTHORN,NSW,,,GREYTHORN|NSW,,81
43329,BULLEEN SOUTH,NSW,,,BULLEEN SOUTH|NSW,,82
43331,TEMPLESTOWE,NSW,,,TEMPLESTOWE|NSW,,75
43333,TEMPLESTOWE LOWER,NSW,,,TEMPLESTOWE LOWER|NSW,,81
43335,DONCASTER,NSW,,,DONCASTER|NSW,,77
43337,DONCASTER EAST,NSW,,,DONCASTER EAST|NSW,,83
43343,TUNSTALL SQUARE PO,NSW,,,TUNSTALL SQUARE PO|NSW,,82
43345,DONVALE,NSW,,,DONVALE|NSW,,82
43349,WARRANDYTE,NSW,,,WARRANDYTE|NSW,,79
43351,PARK ORCHARDS,NSW,,,PARK ORCHARDS|NSW,,80
43355,CHIRNSIDE PARK,NSW,,,CHIRNSIDE PARK|NSW,,78
43364,RICHMOND EAST,NSW,,,RICHMOND EAST|NSW,,83
43368,RICHMOND SOUTH,NSW,,,RICHMOND SOUTH|NSW,,80
43373,GLENFERRIE SOUTH,NSW,,,GLENFERRIE SOUTH|NSW,,81
43377,HAWTHORN NORTH,NSW,,,HAWTHORN NORTH|NSW,,83
43379,HAWTHORN WEST,NSW,,,HAWTHORN WEST|NSW,,82
43382,HAWTHORN EAST,NSW,,,HAWTHORN EAST|NSW,,82
43387,CAMBERWELL SOUTH,NSW,,,CAMBERWELL SOUTH|NSW,,82
43395,BENNETTSWOOD,NSW,,,BENNETTSWOOD|NSW,,81
43398,SURREY HILLS SOUTH,NSW,,,SURREY HILLS SOUTH|NSW,,82
43403,MONT ALBERT,NSW,,,MONT ALBERT|NSW,,80
43407,SURREY HILLS NORTH,NSW,,,SURREY HILLS NORTH|NSW,,82
43417,WATTLE PARK,NSW,,,WATTLE PARK|NSW,,83
43421,KERRIMUIR,NSW,,,KERRIMUIR|NSW,,81
43427,BLACKBURN NORTH,NSW,,,BLACKBURN NORTH|NSW,,84
43431,LABURNUM,NSW,,,LABURNUM|NSW,,82
43433,BRENTFORD SQUARE,NSW,,,BRENTFORD SQUARE|NSW,,80
43437,NUNAWADING,NSW,,,NUNAWADING|NSW,,74
43441,MITCHAM NORTH,NSW,,,MITCHAM NORTH|NSW,,82
43447,VERMONT SOUTH,NSW,,,VERMONT SOUTH|NSW,,76
43453,RINGWOOD NORTH,NSW,,,RINGWOOD NORTH|NSW,,80
43455,WARRANDYTE SOUTH,NSW,,,WARRANDYTE SOUTH|NSW,,80
43459,BEDFORD ROAD,NSW,,,BEDFORD ROAD|NSW,,77
43463,RINGWOOD EAST,NSW,,,RINGWOOD EAST|NSW,,83
43466,CROYDON HILLS,NSW,,,CROYDON HILLS|NSW,,82
43468,CROYDON NORTH,NSW,,,CROYDON NORTH|NSW,,82
43470,CROYDON SOUTH,NSW,,,CROYDON SOUTH|NSW,,79
43472,KILSYTH,NSW,,,KILSYTH|NSW,,74
43474,KILSYTH SOUTH,NSW,,,KILSYTH SOUTH|NSW,,77
43476,MOOROOLBARK,NSW,,,MOOROOLBARK|NSW,,80
43478,BEENAK,NSW,,,BEENAK|NSW,,82
43484,LAUNCHING PLACE,NSW,,,LAUNCHING PLACE|NSW,,79
43488,SEVILLE EAST,NSW,,,SEVILLE EAST|NSW,,80
43490,WANDIN EAST,NSW,,,WANDIN EAST|NSW,,80
43492,WANDIN NORTH,NSW,,,WANDIN NORTH|NSW,,81
43494,WOORI YALLOCK,NSW,,,WOORI YALLOCK|NSW,,82
43496,YELLINGBO,NSW,,,YELLINGBO|NSW,,82
43499,CHAPEL STREET NORTH,NSW,,,CHAPEL STREET NORTH|NSW,,83
43501,DOMAIN ROAD PO,NSW,,,DOMAIN ROAD PO|NSW,,78
43503,SOUTH YARRA,NSW,,,SOUTH YARRA|NSW,,80
43505,HAWKSBURN,NSW,,,HAWKSBURN|NSW,,78
43507,TOORAK,NSW,,,TOORAK|NSW,,84
43519,CAULFIELD EAST,NSW,,,CAULFIELD EAST|NSW,,83
43525,DARLING SOUTH,NSW,,,DARLING SOUTH|NSW,,83
43527,MALVERN EAST,NSW,,,MALVERN EAST|NSW,,81
43529,WATTLETREE ROAD PO,NSW,,,WATTLETREE ROAD PO|NSW,,82
43535,ASHBURTON,NSW,,,ASHBURTON|NSW,,83
43543,HOLMESGLEN,NSW,,,HOLMESGLEN|NSW,,83
43547,MOUNT WAVERLEY,NSW,,,MOUNT WAVERLEY|NSW,,83
43553,BRANDON PARK,NSW,,,BRANDON PARK|NSW,,83
43555,GLEN WAVERLEY,NSW,,,GLEN WAVERLEY|NSW,,83
43557,WHEELERS HILL,NSW,,,WHEELERS HILL|NSW,,82
43559,BURWOOD EAST,NSW,,,BURWOOD EAST|NSW,,81
43564,STUDFIELD,NSW,,,STUDFIELD|NSW,,81
43566,WANTIRNA,NSW,,,WANTIRNA|NSW,,78
43568,WANTIRNA SOUTH,NSW,,,WANTIRNA SOUTH|NSW,,78
43572,BAYSWATER NORTH,NSW,,,BAYSWATER NORTH|NSW,,84
43579,LYSTERFIELD,NSW,,,LYSTERFIELD|NSW,,83
43581,LYSTERFIELD SOUTH,NSW,,,LYSTERFIELD SOUTH|NSW,,84
43583,MOUNTAIN GATE,NSW,,,MOUNTAIN GATE|NSW,,82
43585,UPPER FERNTREE GULLY,NSW,,,UPPER FERNTREE GULLY|NSW,,83
43587,UPWEY,NSW,,,UPWEY|NSW,,78
43597,BELGRAVE SOUTH,NSW,,,BELGRAVE SOUTH|NSW,,82
43607,CAULFIELD SOUTH,NSW,,,CAULFIELD SOUTH|NSW,,83
43611,BOORAN ROAD PO,NSW,,,BOORAN ROAD PO|NSW,,78
43613,CARNEGIE,NSW,,,CARNEGIE|NSW,,82
43615,GLEN HUNTLY,NSW,,,GLEN HUNTLY|NSW,,80
43617,MURRUMBEENA,NSW,,,MURRUMBEENA|NSW,,81
43619,DANDENONG SOUTH,NSW,,,DANDENONG SOUTH|NSW,,80
43621,BENTLEIGH EAST,NSW,,,BENTLEIGH EAST|NSW,,83
43623,COATESVILLE,NSW,,,COATESVILLE|NSW,,83
43625,HUGHESDALE,NSW,,,HUGHESDALE|NSW,,79
43631,OAKLEIGH EAST,NSW,,,OAKLEIGH EAST|NSW,,76
43633,OAKLEIGH SOUTH,NSW,,,OAKLEIGH SOUTH|NSW,,78
43637,NOTTING HILL,NSW,,,NOTTING HILL|NSW,,81
43641,CLAYTON SOUTH,NSW,,,CLAYTON SOUTH|NSW,,82
43647,SANDOWN VILLAGE,NSW,,,SANDOWN VILLAGE|NSW,,79
43651,DINGLEY VILLAGE,NSW,,,DINGLEY VILLAGE|NSW,,84
43653,SPRINGVALE SOUTH,NSW,,,SPRINGVALE SOUTH|NSW,,82
43655,KEYSBOROUGH,NSW,,,KEYSBOROUGH|NSW,,80
43659,NOBLE PARK EAST,NSW,,,NOBLE PARK EAST|NSW,,79
43661,NOBLE PARK NORTH,NSW,,,NOBLE PARK NORTH|NSW,,80
43663,BANGHOLME,NSW,,,BANGHOLME|NSW,,82
43667,DANDENONG EAST,NSW,,,DANDENONG EAST|NSW,,83
43669,DANDENONG NORTH,NSW,,,DANDENONG NORTH|NSW,,84
43671,DUNEARN,NSW,,,DUNEARN|NSW,,78
43673,SCORESBY BC,NSW,,,SCORESBY BC|NSW,,74
43675,DOVETON,NSW,,,DOVETON|NSW,,82
43677,EUMEMMERRING,NSW,,,EUMEMMERRING|NSW,,81
43681,SCORESBY,NSW,,,SCORESBY|NSW,,83
43683,KNOXFIELD,NSW,,,KNOXFIELD|NSW,,83
43685,PRAHRAN,NSW,,,PRAHRAN|NSW,,84
43687,PRAHRAN EAST,NSW,,,PRAHRAN EAST|NSW,,77
43693,ST KILDA SOUTH,NSW,,,ST KILDA SOUTH|NSW,,78
43695,ST KILDA WEST,NSW,,,ST KILDA WEST|NSW,,76
43698,ST KILDA EAST,NSW,,,ST KILDA EAST|NSW,,79
43700,BRIGHTON ROAD,NSW,,,BRIGHTON ROAD|NSW,,79
43704,ELSTERNWICK,NSW,,,ELSTERNWICK|NSW,,80
43706,GARDENVALE,NSW,,,GARDENVALE|NSW,,81
43708,RIPPONLEA,NSW,,,RIPPONLEA|NSW,,73
43714,DENDY,NSW,,,DENDY|NSW,,84
43716,WERE STREET PO,NSW,,,WERE STREET PO|NSW,,78
43728,MOORABBIN,NSW,,,MOORABBIN|NSW,,82
43730,MOORABBIN EAST,NSW,,,MOORABBIN EAST|NSW,,83
43734,HIGHETT,NSW,,,HIGHETT|NSW,,73
43742,SOUTHLAND CENTRE,NSW,,,SOUTHLAND CENTRE|NSW,,80
43746,BLACK ROCK,NSW,,,BLACK ROCK|NSW,,81
43748,BLACK ROCK NORTH,NSW,,,BLACK ROCK NORTH|NSW,,80
43753,MENTONE EAST,NSW,,,MENTONE EAST|NSW,,81
43757,ASPENDALE,NSW,,,ASPENDALE|NSW,,80
43761,BRAESIDE,NSW,,,BRAESIDE|NSW,,82
43763,MORDIALLOC,NSW,,,MORDIALLOC|NSW,,79
43769,WATERWAYS,NSW,,,WATERWAYS|NSW,,77
43771,BONBEACH,NSW,,,BONBEACH|NSW,,83
43773,CHELSEA,NSW,,,CHELSEA|NSW,,80
43775,CHELSEA HEIGHTS,NSW,,,CHELSEA HEIGHTS|NSW,,84
43777,EDITHVALE,NSW,,,EDITHVALE|NSW,,82
43779,CARRUM,NSW,,,CARRUM|NSW,,82
43781,PATTERSON LAKES,NSW,,,PATTERSON LAKES|NSW,,79
43789,FRANKSTON EAST,NSW,,,FRANKSTON EAST|NSW,,83
43793,FRANKSTON SOUTH,NSW,,,FRANKSTON SOUTH|NSW,,83
43797,KARINGAL CENTRE,NSW,,,KARINGAL CENTRE|NSW,,84
43801,PINES FOREST,NSW,,,PINES FOREST|NSW,,81
43803,CARRUM DOWNS,NSW,,,CARRUM DOWNS|NSW,,81
43805,HEATHERTON,NSW,,,HEATHERTON|NSW,,80
43809,MCKINNON,NSW,,,MCKINNON|NSW,,76
43811,ORMOND,NSW,,,ORMOND|NSW,,82
43815,SOUTH MELBOURNE,NSW,,,SOUTH MELBOURNE|NSW,,80
43817,SOUTH MELBOURNE DC,NSW,,,SOUTH MELBOURNE DC|NSW,,82
43819,ALBERT PARK,NSW,,,ALBERT PARK|NSW,,83
43821,MIDDLE PARK,NSW,,,MIDDLE PARK|NSW,,81
43823,GARDEN CITY,NSW,,,GARDEN CITY|NSW,,80
43825,PORT MELBOURNE,NSW,,,PORT MELBOURNE|NSW,,78
43832,POINT WILSON,NSW,,,POINT WILSON|NSW,,79
43834,ANAKIE,NSW,,,ANAKIE|NSW,,80
43836,BATESFORD,NSW,,,BATESFORD|NSW,,83
43838,LOVELY BANKS,NSW,,,LOVELY BANKS|NSW,,81
43840,MOORABOOL,NSW,,,MOORABOOL|NSW,,83
43842,CORIO,NSW,,,CORIO|NSW,,84
43844,NORLANE,NSW,,,NORLANE|NSW,,82
43849,BELL POST HILL,NSW,,,BELL POST HILL|NSW,,78
43851,DRUMCONDRA,NSW,,,DRUMCONDRA|NSW,,79
43853,GEELONG NORTH,NSW,,,GEELONG NORTH|NSW,,82
43855,HAMLYN HEIGHTS,NSW,,,HAMLYN HEIGHTS|NSW,,83
43857,NORTH GEELONG,NSW,,,NORTH GEELONG|NSW,,82
43859,RIPPLESIDE,NSW,,,RIPPLESIDE|NSW,,81
43866,GROVEDALE EAST,NSW,,,GROVEDALE EAST|NSW,,83
43874,WANDANA HEIGHTS,NSW,,,WANDANA HEIGHTS|NSW,,84
43876,WAURN PONDS,NSW,,,WAURN PONDS|NSW,,79
43878,ARMSTRONG CREEK,NSW,,,ARMSTRONG CREEK|NSW,,84
43882,DEAKIN UNIVERSITY,NSW,,,DEAKIN UNIVERSITY|NSW,,81
43884,FYANSFORD,NSW,,,FYANSFORD|NSW,,83
43886,GEELONG WEST,NSW,,,GEELONG WEST|NSW,,82
43892,MURGHEBOLUC,NSW,,,MURGHEBOLUC|NSW,,80
43898,EAST GEELONG,NSW,,,EAST GEELONG|NSW,,81
43900,NEWCOMB,NSW,,,NEWCOMB|NSW,,82
43902,ST ALBANS PARK,NSW,,,ST ALBANS PARK|NSW,,84
43904,THOMSON,NSW,,,THOMSON|NSW,,82
43913,SOUTH GEELONG,NSW,,,SOUTH GEELONG|NSW,,82
43919,CERES,NSW,,,CERES|NSW,,78
43921,GEELONG MC,NSW,,,GEELONG MC|NSW,,79
43923,GNARWARRE,NSW,,,GNARWARRE|NSW,,78
43925,GREY RIVER,NSW,,,GREY RIVER|NSW,,80
43927,KENNETT RIVER,NSW,,,KENNETT RIVER|NSW,,76
43931,SEPARATION CREEK,NSW,,,SEPARATION CREEK|NSW,,83
43933,STAUGHTON VALE,NSW,,,STAUGHTON VALE|NSW,,78
43940,WYE RIVER,NSW,,,WYE RIVER|NSW,,81
43942,CLIFTON SPRINGS,NSW,,,CLIFTON SPRINGS|NSW,,79
43947,MANNERIM,NSW,,,MANNERIM|NSW,,76
43951,INDENTED HEAD,NSW,,,INDENTED HEAD|NSW,,82
43953,PORTARLINGTON,NSW,,,PORTARLINGTON|NSW,,84
43956,LEOPOLD,NSW,,,LEOPOLD|NSW,,78
43958,POINT LONSDALE,NSW,,,POINT LONSDALE|NSW,,82
43964,OCEAN GROVE,NSW,,,OCEAN GROVE|NSW,,84
43966,BARWON HEADS,NSW,,,BARWON HEADS|NSW,,84
43968,BREAMLEA,NSW,,,BREAMLEA|NSW,,82
43970,CONNEWARRE,NSW,,,CONNEWARRE|NSW,,79
43974,BELLS BEACH,NSW,,,BELLS BEACH|NSW,,84
43976,JAN JUC,NSW,,,JAN JUC|NSW,,73
43978,TORQUAY,NSW,,,TORQUAY|NSW,,80
43980,ANGLESEA,NSW,,,ANGLESEA|NSW,,83
43982,AIREYS INLET,NSW,,,AIREYS INLET|NSW,,81
43985,EASTERN VIEW,NSW,,,EASTERN VIEW|NSW,,81
43987,FAIRHAVEN,NSW,,,FAIRHAVEN|NSW,,81
43994,CAPE OTWAY,NSW,,,CAPE OTWAY|NSW,,71
43997,PETTICOAT CREEK,NSW,,,PETTICOAT CREEK|NSW,,79
44001,SKENES CREEK NORTH,NSW,,,SKENES CREEK NORTH|NSW,,82
44003,BENWERRIN,NSW,,,BENWERRIN|NSW,,81
44007,DEANS MARSH,NSW,,,DEANS MARSH|NSW,,80
44009,PENNYROYAL,NSW,,,PENNYROYAL|NSW,,72
44015,AIRE VALLEY,NSW,,,AIRE VALLEY|NSW,,84
44017,BEECH FOREST,NSW,,,BEECH FOREST|NSW,,84
44025,WEEAPROINAH,NSW,,,WEEAPROINAH|NSW,,80
44033,HORDERN VALE,NSW,,,HORDERN VALE|NSW,,83
44035,JOHANNA,NSW,,,JOHANNA|NSW,,82
44037,LAVERS HILL,NSW,,,LAVERS HILL|NSW,,83
44039,CARLISLE RIVER,NSW,,,CARLISLE RIVER|NSW,,82
44041,CHAPPLE VALE,NSW,,,CHAPPLE VALE|NSW,,84
44043,GELLIBRAND,NSW,,,GELLIBRAND|NSW,,83
44045,KENNEDYS CREEK,NSW,,,KENNEDYS CREEK|NSW,,83
44049,GHERANG,NSW,,,GHERANG|NSW,,82
44051,MODEWARRE,NSW,,,MODEWARRE|NSW,,77
44053,MORIAC,NSW,,,MORIAC|NSW,,84
44055,MOUNT MORIAC,NSW,,,MOUNT MORIAC|NSW,,81
44057,PARAPARAP,NSW,,,PARAPARAP|NSW,,78
44061,OMBERSLEY,NSW,,,OMBERSLEY|NSW,,82
44063,WENSLEYDALE,NSW,,,WENSLEYDALE|NSW,,81
44065,WINCHELSEA,NSW,,,WINCHELSEA|NSW,,79
44067,WINCHELSEA SOUTH,NSW,,,WINCHELSEA SOUTH|NSW,,80
44069,WURDIBOLUC,NSW,,,WURDIBOLUC|NSW,,79
44071,BIRREGURRA,NSW,,,BIRREGURRA|NSW,,80
44073,BARWON DOWNS,NSW,,,BARWON DOWNS|NSW,,81
44075,GERANGAMETE,NSW,,,GERANGAMETE|NSW,,80
44077,MURROON,NSW,,,MURROON|NSW,,82
44079,WARNCOORT,NSW,,,WARNCOORT|NSW,,78
44081,WHOOREL,NSW,,,WHOOREL|NSW,,80
44097,DREEITE,NSW,,,DREEITE|NSW,,78
44099,DREEITE SOUTH,NSW,,,DREEITE SOUTH|NSW,,81
44103,IRREWILLIPE,NSW,,,IRREWILLIPE|NSW,,80
44109,LARPENT,NSW,,,LARPENT|NSW,,82
44111,NALANGIL,NSW,,,NALANGIL|NSW,,82
44113,ONDIT,NSW,,,ONDIT|NSW,,78
44115,PIRRON YALLOCK,NSW,,,PIRRON YALLOCK|NSW,,78
44117,POMBORNEIT EAST,NSW,,,POMBORNEIT EAST|NSW,,79
44119,SWAN MARSH,NSW,,,SWAN MARSH|NSW,,77
44121,TANYBRYN,NSW,,,TANYBRYN|NSW,,75
44125,WOOL WOOL,NSW,,,WOOL WOOL|NSW,,81
44129,YEODENE,NSW,,,YEODENE|NSW,,82
44133,COLAC EAST,NSW,,,COLAC EAST|NSW,,83
44135,COLAC WEST,NSW,,,COLAC WEST|NSW,,83
44137,ELLIMINYT,NSW,,,ELLIMINYT|NSW,,77
44139,BEEAC,NSW,,,BEEAC|NSW,,84
44141,CUNDARE,NSW,,,CUNDARE|NSW,,82
44143,CUNDARE NORTH,NSW,,,CUNDARE NORTH|NSW,,83
44145,EURACK,NSW,,,EURACK|NSW,,84
44147,WEERING,NSW,,,WEERING|NSW,,82
44149,COROROOKE,NSW,,,COROROOKE|NSW,,83
44151,BOOKAAR,NSW,,,BOOKAAR|NSW,,83
44153,BOSTOCKS CREEK,NSW,,,BOSTOCKS CREEK|NSW,,83
44158,CARPENDEIT,NSW,,,CARPENDEIT|NSW,,79
44160,CHOCOLYN,NSW,,,CHOCOLYN|NSW,,78
44162,GNOTUK,NSW,,,GNOTUK|NSW,,74
44168,LESLIE MANOR,NSW,,,LESLIE MANOR|NSW,,81
44170,POMBORNEIT,NSW,,,POMBORNEIT|NSW,,80
44172,POMBORNEIT NORTH,NSW,,,POMBORNEIT NORTH|NSW,,80
44174,SKIBO,NSW,,,SKIBO|NSW,,75
44176,SOUTH PURRUMBETE,NSW,,,SOUTH PURRUMBETE|NSW,,80
44178,STONYFORD,NSW,,,STONYFORD|NSW,,78
44180,TANDAROOK,NSW,,,TANDAROOK|NSW,,83
44182,TESBURY,NSW,,,TESBURY|NSW,,78
44184,WEERITE,NSW,,,WEERITE|NSW,,80
44192,DIXIE,NSW,,,DIXIE|NSW,,74
44194,ECKLIN SOUTH,NSW,,,ECKLIN SOUTH|NSW,,79
44198,FRAMLINGHAM,NSW,,,FRAMLINGHAM|NSW,,80
44202,GARVOC,NSW,,,GARVOC|NSW,,84
44204,GLENORMISTON,NSW,,,GLENORMISTON|NSW,,81
44208,GLENORMISTON SOUTH,NSW,,,GLENORMISTON SOUTH|NSW,,82
44214,NOORAT,NSW,,,NOORAT|NSW,,84
44218,PANMURE,NSW,,,PANMURE|NSW,,82
44220,TAROON,NSW,,,TAROON|NSW,,84
44222,THE SISTERS,NSW,,,THE SISTERS|NSW,,76
44224,BULLAHARRE,NSW,,,BULLAHARRE|NSW,,81
44226,COBDEN,NSW,,,COBDEN|NSW,,80
44228,COBRICO,NSW,,,COBRICO|NSW,,82
44230,ELINGAMITE,NSW,,,ELINGAMITE|NSW,,80
44234,GLENFYNE,NSW,,,GLENFYNE|NSW,,80
44236,JANCOURT,NSW,,,JANCOURT|NSW,,75
44238,JANCOURT EAST,NSW,,,JANCOURT EAST|NSW,,82
44240,NAROGHID,NSW,,,NAROGHID|NSW,,75
44245,AYRFORD,NSW,,,AYRFORD|NSW,,82
44247,BRUCKNELL,NSW,,,BRUCKNELL|NSW,,80
44249,COORIEMUNGLE,NSW,,,COORIEMUNGLE|NSW,,81
44253,CURDIE VALE,NSW,,,CURDIE VALE|NSW,,79
44255,CURDIES RIVER,NSW,,,CURDIES RIVER|NSW,,81
44257,CURDIEVALE,NSW,,,CURDIEVALE|NSW,,79
44265,NIRRANDA EAST,NSW,,,NIRRANDA EAST|NSW,,82
44267,NIRRANDA SOUTH,NSW,,,NIRRANDA SOUTH|NSW,,79
44269,NULLAWARRE,NSW,,,NULLAWARRE|NSW,,76
44271,NULLAWARRE EAST,NSW,,,NULLAWARRE EAST|NSW,,79
44273,NULLAWARRE NORTH,NSW,,,NULLAWARRE NORTH|NSW,,80
44275,PAARATTE,NSW,,,PAARATTE|NSW,,80
44279,TIMBOON,NSW,,,TIMBOON|NSW,,82
44281,TIMBOON WEST,NSW,,,TIMBOON WEST|NSW,,75
44283,PORT CAMPBELL,NSW,,,PORT CAMPBELL|NSW,,76
44285,PRINCETOWN,NSW,,,PRINCETOWN|NSW,,83
44289,PETERBOROUGH,NSW,,,PETERBOROUGH|NSW,,79
44292,DUNDONNELL,NSW,,,DUNDONNELL|NSW,,80
44294,PURA PURA,NSW,,,PURA PURA|NSW,,76
