rowid,suburb_name,state,postcode,candidate_ssc,score,matched_canonical_key
42963,MANOR LAKES,NSW,,12716,81,LAKE MUNMORAH|NSW
42965,MOUNT COTTRELL,NSW,,22152,83,MOUNT COTTRELL|VIC
42967,WYNDHAM VALE,NSW,,15497,81,WYNDHAM|NSW
42969,ALTONA EAST,NSW,,11630,84,EAST BALLINA|NSW
42971,ALTONA GATE,NSW,,20039,80,ALTONA GATE|VIC
42975,DERRIMUT,NSW,,10396,78,BERRIMA|NSW
42979,LAVERTON RAAF,NSW,,50951,79,LAVERTON|WA
42985,ALTONA MEADOWS,NSW,,20040,83,ALTONA MEADOWS|VIC
42993,TARNEIT,NSW,,14696,80,TAREE|NSW
42995,TRUGANINA,NSW,,14692,78,TARANA|NSW
42999,COCOROC,NSW,,11218,82,CONCORD|NSW
43007,WERRIBEE SOUTH,NSW,,14698,79,TAREE SOUTH|NSW
43012,ASCOT VALE,NSW,,11202,81,COLO VALE|NSW
43014,HIGHPOINT CITY,NSW,,21419,83,HIGHPOINT CITY|VIC
43016,MARIBYRNONG,NSW,,12993,81,MARAYONG|NSW
43018,TRAVANCORE,NSW,,14394,77,STANMORE|NSW
43020,KEILOR EAST,NSW,,11641,84,EAST KILLARA|NSW
43024,KEILOR,NSW,,12520,84,KELSO|NSW
43026,KEILOR NORTH,NSW,,21586,81,KEILOR NORTH|VIC
43030,DELAHEY,NSW,,11492,78,DELEGATE|NSW
43036,TAYLORS HILL,NSW,,14715,81,TAYLORS FLAT|NSW
43038,KEILOR DOWNS,NSW,,21583,81,KEILOR DOWNS|VIC
43040,KEILOR LODGE,NSW,,21585,81,KEILOR LODGE|VIC
43044,WATERGARDENS,NSW,,23278,81,WATERGARDENS|VIC
43046,MOONEE PONDS,NSW,,13256,77,MOONEE|NSW
43050,ESSENDON,NSW,,11738,80,ESSINGTON|NSW
43052,ESSENDON WEST,NSW,,11076,82,CESSNOCK WEST|NSW
43054,CROSS KEYS,NSW,,12589,83,KINGS CROSS|NSW
43056,ESSENDON FIELDS,NSW,,21055,84,ESSENDON FIELDS|VIC
43058,ESSENDON NORTH,NSW,,21056,83,ESSENDON NORTH|VIC
43062,STRATHMORE HEIGHTS,NSW,,22878,82,STRATHMORE HEIGHTS|VIC
43064,AIRPORT WEST,NSW,,20017,81,AIRPORT WEST|VIC
43066,KEILOR PARK,NSW,,11061,83,CECIL PARK|NSW
43068,NIDDRIE,NSW,,11613,74,DURI|NSW
43070,NIDDRIE NORTH,NSW,,22332,82,NIDDRIE NORTH|VIC
43074,GOWANBRAE,NSW,,12071,82,GOWAN|NSW
43078,PASCOE VALE,NSW,,13751,76,OXLEY VALE|NSW
43080,PASCOE VALE SOUTH,NSW,,22446,81,PASCOE VALE SOUTH|VIC
43092,JACANA,NSW,,10971,80,CANGAI|NSW
43096,MEADOW HEIGHTS,NSW,,12973,83,MANERA HEIGHTS|NSW
43104,HOTHAM HILL,NSW,,13600,83,NORTH HILL|NSW
43108,MELBOURNE UNIVERSITY,NSW,,21970,83,MELBOURNE UNIVERSITY|VIC
43116,PRINCES HILL,NSW,,14058,84,RILEYS HILL|NSW
43118,BRUNSWICK SOUTH,NSW,,20443,79,BRUNSWICK SOUTH|VIC
43120,BRUNSWICK WEST,NSW,,20444,83,BRUNSWICK WEST|VIC
43124,MORELAND WEST,NSW,,13117,83,MERRYLANDS WEST|NSW
43128,BRUNSWICK LOWER,NSW,,20441,84,BRUNSWICK LOWER|VIC
43130,BRUNSWICK NORTH,NSW,,20442,84,BRUNSWICK NORTH|VIC
43134,LYGON STREET NORTH,NSW,,21856,82,LYGON STREET NORTH|VIC
43136,SUMNER,NSW,,14197,80,SANGER|NSW
43142,COBURG NORTH,NSW,,12069,82,GOULBURN NORTH|NSW
43144,MERLYNSTON,NSW,,11702,80,EMERTON|NSW
43150,FAWKNER,NSW,,11789,78,FALCONER|NSW
43152,FAWKNER EAST,NSW,,21079,81,FAWKNER EAST|VIC
43154,FAWKNER NORTH,NSW,,21080,82,FAWKNER NORTH|VIC
43156,CAMPBELLFIELD,NSW,,10322,83,BELFIELD|NSW
43159,OAKLANDS JUNCTION,NSW,,22400,81,OAKLANDS JUNCTION|VIC
43161,YUROKE,NSW,,14077,76,ROCKLEY|NSW
43167,KALKALLO,NSW,,10938,75,CALWALLA|NSW
43169,MICKLEHAM,NSW,,22007,77,MICKLEHAM|VIC
43171,ROXBURGH PARK,NSW,,13798,76,PARKESBOROUGH|NSW
43180,CLIFTON HILL,NSW,,11140,81,CLIFTON|NSW
43182,FITZROY NORTH,NSW,,21098,82,FITZROY NORTH|VIC
43184,NORTHCOTE,NSW,,13526,81,NETHERCOTE|NSW
43186,NORTHCOTE SOUTH,NSW,,22369,79,NORTHCOTE SOUTH|VIC
43188,THORNBURY,NSW,,14121,80,ROTHBURY|NSW
43196,PRESTON LOWER,NSW,,12907,80,LOWER PORTLAND|NSW
43198,PRESTON SOUTH,NSW,,13932,83,PRESTONS|NSW
43202,REGENT WEST,NSW,,14699,83,TAREE WEST|NSW
43204,SYLVESTER,NSW,,14268,79,SILVERWATER|NSW
43208,RESERVOIR,NSW,,51487,72,RESERVOIR|WA
43210,RESERVOIR EAST,NSW,,22593,78,RESERVOIR EAST|VIC
43212,RESERVOIR NORTH,NSW,,22594,79,RESERVOIR NORTH|VIC
43214,RESERVOIR SOUTH,NSW,,22595,79,RESERVOIR SOUTH|VIC
43216,THOMASTOWN,NSW,,14803,77,THORNTON|NSW
43218,LALOR,NSW,,11894,84,GALORE|NSW
43220,LALOR PLAZA,NSW,,12725,83,LALOR PARK|NSW
43230,IVANHOE EAST,NSW,,12403,81,IVANHOE|NSW
43232,IVANHOE NORTH,NSW,,21497,82,IVANHOE NORTH|VIC
43238,HEIDELBERG RGH,NSW,,21398,78,HEIDELBERG RGH|VIC
43240,HEIDELBERG WEST,NSW,,21399,84,HEIDELBERG WEST|VIC
43246,KINGSBURY,NSW,,12386,77,INGLEBURN|NSW
43248,LA TROBE UNIVERSITY,NSW,,21700,83,LA TROBE UNIVERSITY|VIC
43250,BANYULE,NSW,,10796,80,BULEE|NSW
43254,HEIDELBERG,NSW,,12270,79,HECKENBERG|NSW
43256,ROSANNA,NSW,,14132,80,ROWAN|NSW
43258,VIEWBANK,NSW,,14022,78,REDBANK|NSW
43262,MACLEOD WEST,NSW,,21869,81,MACLEOD WEST|VIC
43265,WATSONIA,NSW,,15212,82,WATTON|NSW
43267,WATSONIA NORTH,NSW,,23284,83,WATSONIA NORTH|VIC
43278,PLENTY,NSW,,13843,76,PENRITH|NSW
43282,LOWER PLENTY,NSW,,12907,76,LOWER PORTLAND|NSW
43284,MONTMORENCY,NSW,,13238,81,MONTEREY|NSW
43287,ELTHAM NORTH,NSW,,13585,83,NORTH ARM|NSW
43289,RESEARCH,NSW,,14897,78,TREGEAR|NSW
43291,WATTLE GLEN,NSW,,15208,84,WATTLE GROVE|NSW
43293,BEND OF ISLANDS,NSW,,20257,79,BEND OF ISLANDS|VIC
43295,KANGAROO GROUND,NSW,,21559,84,KANGAROO GROUND|VIC
43300,COTTLES BRIDGE,NSW,,20782,83,COTTLES BRIDGE|VIC
43302,HURSTBRIDGE,NSW,,13641,80,NORTHBRIDGE|NSW
43304,NUTFIELD,NSW,,14731,81,TENTERFIELD|NSW
43311,KEW EAST,NSW,,11656,80,EASTLAKES|NSW
43313,BALWYN,NSW,,10186,82,BALCOLYN|NSW
43315,BALWYN EAST,NSW,,10208,84,BALMAIN EAST|NSW
43319,DEEPDENE DC,NSW,,20874,80,DEEPDENE DC|VIC
43321,STRADBROKE PARK,NSW,,22863,79,STRADBROKE PARK|VIC
43323,BALWYN NORTH,NSW,,13606,84,NORTH MANLY|NSW
43325,GREYTHORN,NSW,,12011,81,GLENTHORNE|NSW
43329,BULLEEN SOUTH,NSW,,14303,82,SOUTH BALLINA|NSW
43331,TEMPLESTOWE,NSW,,14723,75,TEMPE|NSW
43333,TEMPLESTOWE LOWER,NSW,,23005,81,TEMPLESTOWE LOWER|VIC
43335,DONCASTER,NSW,,11526,77,DIRNASEER|NSW
43337,DONCASTER EAST,NSW,,20927,83,DONCASTER EAST|VIC
43343,TUNSTALL SQUARE PO,NSW,,23122,82,TUNSTALL SQUARE PO|VIC
43345,DONVALE,NSW,,13233,82,MONIVAE|NSW
43349,WARRANDYTE,NSW,,15160,79,WARRADERRY|NSW
43351,PARK ORCHARDS,NSW,,13725,80,ORAN PARK|NSW
43355,CHIRNSIDE PARK,NSW,,10946,78,CAMBRIDGE PARK|NSW
43364,RICHMOND EAST,NSW,,14053,83,RICHMOND|NSW
43368,RICHMOND SOUTH,NSW,,14053,80,RICHMOND|NSW
43373,GLENFERRIE SOUTH,NSW,,11711,81,ENFIELD SOUTH|NSW
43377,HAWTHORN NORTH,NSW,,12215,83,HAMILTON NORTH|NSW
43379,HAWTHORN WEST,NSW,,21376,82,HAWTHORN WEST|VIC
43382,HAWTHORN EAST,NSW,,12214,82,HAMILTON EAST|NSW
43387,CAMBERWELL SOUTH,NSW,,10940,82,CAMBERWELL|NSW
43395,BENNETTSWOOD,NSW,,20267,81,BENNETTSWOOD|VIC
43398,SURREY HILLS SOUTH,NSW,,22907,82,SURREY HILLS SOUTH|VIC
43403,MONT ALBERT,NSW,,10028,80,ALBERT|NSW
43407,SURREY HILLS NORTH,NSW,,22906,82,SURREY HILLS NORTH|VIC
43417,WATTLE PARK,NSW,,15327,83,WILEY PARK|NSW
43421,KERRIMUIR,NSW,,12542,81,KERRIGUNDI|NSW
43427,BLACKBURN NORTH,NSW,,20313,84,BLACKBURN NORTH|VIC
43431,LABURNUM,NSW,,10129,82,AUBURN|NSW
43433,BRENTFORD SQUARE,NSW,,20400,80,BRENTFORD SQUARE|VIC
43437,NUNAWADING,NSW,,15127,74,WANAARING|NSW
43441,MITCHAM NORTH,NSW,,22051,82,MITCHAM NORTH|VIC
43447,VERMONT SOUTH,NSW,,23170,76,VERMONT SOUTH|VIC
43453,RINGWOOD NORTH,NSW,,14059,80,RINGWOOD|NSW
43455,WARRANDYTE SOUTH,NSW,,23259,80,WARRANDYTE SOUTH|VIC
43459,BEDFORD ROAD,NSW,,50104,77,BEDFORD|WA
43463,RINGWOOD EAST,NSW,,14059,83,RINGWOOD|NSW
43466,CROYDON HILLS,NSW,,20815,82,CROYDON HILLS|VIC
43468,CROYDON NORTH,NSW,,20816,82,CROYDON NORTH|VIC
43470,CROYDON SOUTH,NSW,,10951,79,CAMDEN SOUTH|NSW
43472,KILSYTH,NSW,,12551,74,KIAH|NSW
43474,KILSYTH SOUTH,NSW,,14316,77,SOUTH HILL|NSW
43476,MOOROOLBARK,NSW,,22111,80,MOOROOLBARK|VIC
43478,BEENAK,NSW,,10826,82,BUNDEENA|NSW
43484,LAUNCHING PLACE,NSW,,21765,79,LAUNCHING PLACE|VIC
43488,SEVILLE EAST,NSW,,14113,80,ROSEVILLE CHASE|NSW
43490,WANDIN EAST,NSW,,23222,80,WANDIN EAST|VIC
43492,WANDIN NORTH,NSW,,23223,81,WANDIN NORTH|VIC
43494,WOORI YALLOCK,NSW,,23442,82,WOORI YALLOCK|VIC
43496,YELLINGBO,NSW,,15569,82,YENGO|NSW
43499,CHAPEL STREET NORTH,NSW,,20635,83,CHAPEL STREET NORTH|VIC
43501,DOMAIN ROAD PO,NSW,,20923,78,DOMAIN ROAD PO|VIC
43503,SOUTH YARRA,NSW,,14329,80,SOUTH TURRAMURRA|NSW
43505,HAWKSBURN,NSW,,10129,78,AUBURN|NSW
43507,TOORAK,NSW,,14801,84,THORA|NSW
43519,CAULFIELD EAST,NSW,,20623,83,CAULFIELD EAST|VIC
43525,DARLING SOUTH,NSW,,11002,83,CARINGBAH SOUTH|NSW
43527,MALVERN EAST,NSW,,21893,81,MALVERN EAST|VIC
43529,WATTLETREE ROAD PO,NSW,,23292,82,WATTLETREE ROAD PO|VIC
43535,ASHBURTON,NSW,,10113,83,ASHBURY|NSW
43543,HOLMESGLEN,NSW,,12317,83,HOLMESVILLE|NSW
43547,MOUNT WAVERLEY,NSW,,22189,83,MOUNT WAVERLEY|VIC
43553,BRANDON PARK,NSW,,10682,83,BRAY PARK|NSW
43555,GLEN WAVERLEY,NSW,,15216,83,WAVERLEY|NSW
43557,WHEELERS HILL,NSW,,23335,82,WHEELERS HILL|VIC
43559,BURWOOD EAST,NSW,,10886,81,BURWOOD|NSW
43564,STUDFIELD,NSW,,14226,81,SEDGEFIELD|NSW
43566,WANTIRNA,NSW,,15079,78,WAITARA|NSW
43568,WANTIRNA SOUTH,NSW,,23239,78,WANTIRNA SOUTH|VIC
43572,BAYSWATER NORTH,NSW,,20211,84,BAYSWATER NORTH|VIC
43579,LYSTERFIELD,NSW,,11134,83,CLEARFIELD|NSW
43581,LYSTERFIELD SOUTH,NSW,,11711,84,ENFIELD SOUTH|NSW
43583,MOUNTAIN GATE,NSW,,22191,82,MOUNTAIN GATE|VIC
43585,UPPER FERNTREE GULLY,NSW,,23156,83,UPPER FERNTREE GULLY|VIC
43587,UPWEY,NSW,,15237,78,WELBY|NSW
43597,BELGRAVE SOUTH,NSW,,10413,82,BEXLEY SOUTH|NSW
43607,CAULFIELD SOUTH,NSW,,11711,83,ENFIELD SOUTH|NSW
43611,BOORAN ROAD PO,NSW,,20359,78,BOORAN ROAD PO|VIC
43613,CARNEGIE,NSW,,10971,82,CANGAI|NSW
43615,GLEN HUNTLY,NSW,,21200,80,GLEN HUNTLY|VIC
43617,MURRUMBEENA,NSW,,13441,81,MURRUMBATEMAN|NSW
43619,DANDENONG SOUTH,NSW,,10951,80,CAMDEN SOUTH|NSW
43621,BENTLEIGH EAST,NSW,,20270,83,BENTLEIGH EAST|VIC
43623,COATESVILLE,NSW,,11130,83,CLAREVILLE|NSW
43625,HUGHESDALE,NSW,,21457,79,HUGHESDALE|VIC
43631,OAKLEIGH EAST,NSW,,22402,76,OAKLEIGH EAST|VIC
43633,OAKLEIGH SOUTH,NSW,,22403,78,OAKLEIGH SOUTH|VIC
43637,NOTTING HILL,NSW,,22373,81,NOTTING HILL|VIC
43641,CLAYTON SOUTH,NSW,,14311,82,SOUTH GRAFTON|NSW
43647,SANDOWN VILLAGE,NSW,,22690,79,SANDOWN VILLAGE|VIC
43651,DINGLEY VILLAGE,NSW,,20911,84,DINGLEY VILLAGE|VIC
43653,SPRINGVALE SOUTH,NSW,,14364,82,SPRINGVALE|NSW
43655,KEYSBOROUGH,NSW,,21610,80,KEYSBOROUGH|VIC
43659,NOBLE PARK EAST,NSW,,22345,79,NOBLE PARK EAST|VIC
43661,NOBLE PARK NORTH,NSW,,22346,80,NOBLE PARK NORTH|VIC
43663,BANGHOLME,NSW,,10221,82,BANGO|NSW
43667,DANDENONG EAST,NSW,,20844,83,DANDENONG EAST|VIC
43669,DANDENONG NORTH,NSW,,20845,84,DANDENONG NORTH|VIC
43671,DUNEARN,NSW,,10828,78,BUNDEMAR|NSW
43673,SCORESBY BC,NSW,,14297,74,SOMERSBY|NSW
43675,DOVETON,NSW,,11289,82,COPETON|NSW
43677,EUMEMMERRING,NSW,,21058,81,EUMEMMERRING|VIC
43681,SCORESBY,NSW,,14297,83,SOMERSBY|NSW
43683,KNOXFIELD,NSW,,11710,83,ENFIELD|NSW
43685,PRAHRAN,NSW,,13792,84,PARA|NSW
43687,PRAHRAN EAST,NSW,,11648,77,EAST SEAHAM|NSW
43693,ST KILDA SOUTH,NSW,,14384,78,ST MARYS SOUTH|NSW
43695,ST KILDA WEST,NSW,,22837,76,ST KILDA WEST|VIC
43698,ST KILDA EAST,NSW,,11641,79,EAST KILLARA|NSW
43700,BRIGHTON ROAD,NSW,,10702,79,BRIGHTON LE SANDS|NSW
43704,ELSTERNWICK,NSW,,21031,80,ELSTERNWICK|VIC
43706,GARDENVALE,NSW,,12110,81,GREENDALE|NSW
43708,RIPPONLEA,NSW,,14836,73,TIONA|NSW
43714,DENDY,NSW,,11451,84,DANDRY|NSW
43716,WERE STREET PO,NSW,,23316,78,WERE STREET PO|VIC
43728,MOORABBIN,NSW,,13240,82,MOOBI|NSW
43730,MOORABBIN EAST,NSW,,22102,83,MOORABBIN EAST|VIC
43734,HIGHETT,NSW,,10509,73,BLIGHTY|NSW
43742,SOUTHLAND CENTRE,NSW,,22795,80,SOUTHLAND CENTRE|VIC
43746,BLACK ROCK,NSW,,14072,81,ROCK FLAT|NSW
43748,BLACK ROCK NORTH,NSW,,13613,80,NORTH ROCKS|NSW
43753,MENTONE EAST,NSW,,21978,81,MENTONE EAST|VIC
43757,ASPENDALE,NSW,,10151,80,AVONDALE|NSW
43761,BRAESIDE,NSW,,10679,82,BRASSI|NSW
43763,MORDIALLOC,NSW,,22117,79,MORDIALLOC|VIC
43769,WATERWAYS,NSW,,15194,77,WATERFALL|NSW
43771,BONBEACH,NSW,,10719,83,BROBENAH|NSW
43773,CHELSEA,NSW,,11102,80,CHELTENHAM|NSW
43775,CHELSEA HEIGHTS,NSW,,20644,84,CHELSEA HEIGHTS|VIC
43777,EDITHVALE,NSW,,11670,82,EDITH|NSW
43779,CARRUM,NSW,,11016,82,CARRAMAR|NSW
43781,PATTERSON LAKES,NSW,,22453,79,PATTERSON LAKES|VIC
43789,FRANKSTON EAST,NSW,,21126,83,FRANKSTON EAST|VIC
43793,FRANKSTON SOUTH,NSW,,14311,83,SOUTH GRAFTON|NSW
43797,KARINGAL CENTRE,NSW,,21570,84,KARINGAL CENTRE|VIC
43801,PINES FOREST,NSW,,11853,81,FOREST REEFS|NSW
43803,CARRUM DOWNS,NSW,,20608,81,CARRUM DOWNS|VIC
43805,HEATHERTON,NSW,,11702,80,EMERTON|NSW
43809,MCKINNON,NSW,,13185,76,MINTO|NSW
43811,ORMOND,NSW,,14053,82,RICHMOND|NSW
43815,SOUTH MELBOURNE,NSW,,10130,80,AUBURN SOUTH|NSW
43817,SOUTH MELBOURNE DC,NSW,,22788,82,SOUTH MELBOURNE DC|VIC
43819,ALBERT PARK,NSW,,10402,83,BERRY PARK|NSW
43821,MIDDLE PARK,NSW,,13140,81,MIDDLE POCKET|NSW
43823,GARDEN CITY,NSW,,21147,80,GARDEN CITY|VIC
43825,PORT MELBOURNE,NSW,,22522,78,PORT MELBOURNE|VIC
43832,POINT WILSON,NSW,,13903,79,POINT WOLSTONCROFT|NSW
43834,ANAKIE,NSW,,10971,80,CANGAI|NSW
43836,BATESFORD,NSW,,10120,83,ASHFORD|NSW
43838,LOVELY BANKS,NSW,,21844,81,LOVELY BANKS|VIC
43840,MOORABOOL,NSW,,11238,83,COOBOOL|NSW
43842,CORIO,NSW,,11294,84,CORAKI|NSW
43844,NORLANE,NSW,,12423,82,JENOLAN|NSW
43849,BELL POST HILL,NSW,,20233,78,BELL POST HILL|VIC
43851,DRUMCONDRA,NSW,,20953,79,DRUMCONDRA|VIC
43853,GEELONG NORTH,NSW,,10342,82,BELMONT NORTH|NSW
43855,HAMLYN HEIGHTS,NSW,,10973,83,CANLEY HEIGHTS|NSW
43857,NORTH GEELONG,NSW,,10342,82,BELMONT NORTH|NSW
43859,RIPPLESIDE,NSW,,14063,81,RIVERSIDE|NSW
43866,GROVEDALE EAST,NSW,,21328,83,GROVEDALE EAST|VIC
43874,WANDANA HEIGHTS,NSW,,23219,84,WANDANA HEIGHTS|VIC
43876,WAURN PONDS,NSW,,14205,79,SAUMAREZ PONDS|NSW
43878,ARMSTRONG CREEK,NSW,,30106,84,ARMSTRONG CREEK|QLD
43882,DEAKIN UNIVERSITY,NSW,,20864,81,DEAKIN UNIVERSITY|VIC
43884,FYANSFORD,NSW,,10120,83,ASHFORD|NSW
43886,GEELONG WEST,NSW,,11745,82,EUABALONG WEST|NSW
43892,MURGHEBOLUC,NSW,,22214,80,MURGHEBOLUC|VIC
43898,EAST GEELONG,NSW,,20990,81,EAST GEELONG|VIC
43900,NEWCOMB,NSW,,11679,82,ELCOMBE|NSW
43902,ST ALBANS PARK,NSW,,14366,84,ST ALBANS|NSW
43904,THOMSON,NSW,,14849,82,TOMBONG|NSW
43913,SOUTH GEELONG,NSW,,10343,82,BELMONT SOUTH|NSW
43919,CERES,NSW,,11124,78,CLARE|NSW
43921,GEELONG MC,NSW,,21157,79,GEELONG MC|VIC
43923,GNARWARRE,NSW,,13484,78,NARARA|NSW
43925,GREY RIVER,NSW,,11843,80,FORBES RIVER|NSW
43927,KENNETT RIVER,NSW,,21594,76,KENNETT RIVER|VIC
43931,SEPARATION CREEK,NSW,,14345,83,SPRING CREEK|NSW
43933,STAUGHTON VALE,NSW,,22846,78,STAUGHTON VALE|VIC
43940,WYE RIVER,NSW,,15556,81,YASS RIVER|NSW
43942,CLIFTON SPRINGS,NSW,,20686,79,CLIFTON SPRINGS|VIC
43947,MANNERIM,NSW,,12966,76,MANAR|NSW
43951,INDENTED HEAD,NSW,,21474,82,INDENTED HEAD|VIC
43953,PORTARLINGTON,NSW,,14880,84,TORRINGTON|NSW
43956,LEOPOLD,NSW,,12013,78,GLENWOOD|NSW
43958,POINT LONSDALE,NSW,,11442,82,DALEYS POINT|NSW
43964,OCEAN GROVE,NSW,,13730,84,ORANGE GROVE|NSW
43966,BARWON HEADS,NSW,,10729,84,BROKEN HEAD|NSW
43968,BREAMLEA,NSW,,10374,82,BERALA|NSW
43970,CONNEWARRE,NSW,,20743,79,CONNEWARRE|VIC
43974,BELLS BEACH,NSW,,10518,84,BLUEYS BEACH|NSW
43976,JAN JUC,NSW,,21507,73,JAN JUC|VIC
43978,TORQUAY,NSW,,14801,80,THORA|NSW
43980,ANGLESEA,NSW,,10218,83,BANGALEE|NSW
43982,AIREYS INLET,NSW,,20015,81,AIREYS INLET|VIC
43985,EASTERN VIEW,NSW,,20998,81,EASTERN VIEW|VIC
43987,FAIRHAVEN,NSW,,11092,81,CHARMHAVEN|NSW
43994,CAPE OTWAY,NSW,,20567,71,CAPE OTWAY|VIC
43997,PETTICOAT CREEK,NSW,,13906,79,POLA CREEK|NSW
44001,SKENES CREEK NORTH,NSW,,22760,82,SKENES CREEK NORTH|VIC
44003,BENWERRIN,NSW,,10695,81,BREWARRINA|NSW
44007,DEANS MARSH,NSW,,20867,80,DEANS MARSH|VIC
44009,PENNYROYAL,NSW,,13846,72,PENROSE|NSW
44015,AIRE VALLEY,NSW,,12106,84,GREEN VALLEY|NSW
44017,BEECH FOREST,NSW,,10166,84,BACK FOREST|NSW
44025,WEEAPROINAH,NSW,,23302,80,WEEAPROINAH|VIC
44033,HORDERN VALE,NSW,,11491,83,DEER VALE|NSW
44035,JOHANNA,NSW,,12415,82,JANNALI|NSW
44037,LAVERS HILL,NSW,,12879,83,LORDS HILL|NSW
44039,CARLISLE RIVER,NSW,,12840,82,LITTLE RIVER|NSW
44041,CHAPPLE VALE,NSW,,10974,84,CANLEY VALE|NSW
44043,GELLIBRAND,NSW,,11688,83,ELLAND|NSW
44045,KENNEDYS CREEK,NSW,,12000,83,GLENNIES CREEK|NSW
44049,GHERANG,NSW,,10381,82,BERLANG|NSW
44051,MODEWARRE,NSW,,22064,77,MODEWARRE|VIC
44053,MORIAC,NSW,,13214,84,MOIRA|NSW
44055,MOUNT MORIAC,NSW,,22176,81,MOUNT MORIAC|VIC
44057,PARAPARAP,NSW,,15526,78,YARARA|NSW
44061,OMBERSLEY,NSW,,13700,82,OBLEY|NSW
44063,WENSLEYDALE,NSW,,15283,81,WESTDALE|NSW
44065,WINCHELSEA,NSW,,23373,79,WINCHELSEA|VIC
44067,WINCHELSEA SOUTH,NSW,,23374,80,WINCHELSEA SOUTH|VIC
44069,WURDIBOLUC,NSW,,23461,79,WURDIBOLUC|VIC
44071,BIRREGURRA,NSW,,10466,80,BIRREGO|NSW
44073,BARWON DOWNS,NSW,,20195,81,BARWON DOWNS|VIC
44075,GERANGAMETE,NSW,,11899,80,GANGAT|NSW
44077,MURROON,NSW,,13193,82,MIRROOL|NSW
44079,WARNCOORT,NSW,,15185,78,WARROO|NSW
44081,WHOOREL,NSW,,15451,80,WOOLI|NSW
44097,DREEITE,NSW,,11492,78,DELEGATE|NSW
44099,DREEITE SOUTH,NSW,,11303,81,COREE SOUTH|NSW
44103,IRREWILLIPE,NSW,,21492,80,IRREWILLIPE|VIC
44109,LARPENT,NSW,,12746,82,LARBERT|NSW
44111,NALANGIL,NSW,,12475,82,KALANG|NSW
44113,ONDIT,NSW,,13911,78,PONTO|NSW
44115,PIRRON YALLOCK,NSW,,22493,78,PIRRON YALLOCK|VIC
44117,POMBORNEIT EAST,NSW,,22506,79,POMBORNEIT EAST|VIC
44119,SWAN MARSH,NSW,,14176,77,SALT ASH|NSW
44121,TANYBRYN,NSW,,14682,75,TANNABAR|NSW
44125,WOOL WOOL,NSW,,15450,81,WOOLGOOLGA|NSW
44129,YEODENE,NSW,,15498,82,WYNEDEN|NSW
44133,COLAC EAST,NSW,,11633,83,EAST CORAKI|NSW
44135,COLAC WEST,NSW,,15264,83,WEST CORAKI|NSW
44137,ELLIMINYT,NSW,,21026,77,ELLIMINYT|VIC
44139,BEEAC,NSW,,10691,84,BREEZA|NSW
44141,CUNDARE,NSW,,10833,82,BUNDURE|NSW
44143,CUNDARE NORTH,NSW,,13605,83,NORTH MACQUARIE|NSW
44145,EURACK,NSW,,12786,84,LEURA|NSW
44147,WEERING,NSW,,15229,82,WEELONG|NSW
44149,COROROOKE,NSW,,10615,83,BOOROOK|NSW
44151,BOOKAAR,NSW,,10738,83,BROOKLANA|NSW
44153,BOSTOCKS CREEK,NSW,,20372,83,BOSTOCKS CREEK|VIC
44158,CARPENDEIT,NSW,,20600,79,CARPENDEIT|VIC
44160,CHOCOLYN,NSW,,11204,78,COLYTON|NSW
44162,GNOTUK,NSW,,12023,74,GOCUP|NSW
44168,LESLIE MANOR,NSW,,21789,81,LESLIE MANOR|VIC
44170,POMBORNEIT,NSW,,13737,80,OSBORNE|NSW
44172,POMBORNEIT NORTH,NSW,,22507,80,POMBORNEIT NORTH|VIC
44174,SKIBO,NSW,,14972,75,UKI|NSW
44176,SOUTH PURRUMBETE,NSW,,22790,80,SOUTH PURRUMBETE|VIC
44178,STONYFORD,NSW,,13741,78,OTFORD|NSW
44180,TANDAROOK,NSW,,15131,83,WANDOOK|NSW
44182,TESBURY,NSW,,14121,78,ROTHBURY|NSW
44184,WEERITE,NSW,,15248,80,WERAI|NSW
44192,DIXIE,NSW,,10453,74,BINGIE|NSW
44194,ECKLIN SOUTH,NSW,,10343,79,BELMONT SOUTH|NSW
44198,FRAMLINGHAM,NSW,,21122,80,FRAMLINGHAM|VIC
44202,GARVOC,NSW,,10148,84,AVOCA|NSW
44204,GLENORMISTON,NSW,,21236,81,GLENORMISTON|VIC
44208,GLENORMISTON SOUTH,NSW,,21238,82,GLENORMISTON SOUTH|VIC
44214,NOORAT,NSW,,13575,84,NOONA|NSW
44218,PANMURE,NSW,,13790,82,PANUARA|NSW
44220,TAROON,NSW,,14702,84,TARLO|NSW
44222,THE SISTERS,NSW,,14788,76,THE SHADES|NSW
44224,BULLAHARRE,NSW,,10807,81,BULLATALE|NSW
44226,COBDEN,NSW,,10783,80,BUDDEN|NSW
44228,COBRICO,NSW,,10391,82,BERRICO|NSW
44230,ELINGAMITE,NSW,,13085,80,MELINGA|NSW
44234,GLENFYNE,NSW,,11993,80,GLENFIELD|NSW
44236,JANCOURT,NSW,,10071,75,ANGOURIE|NSW
44238,JANCOURT EAST,NSW,,21509,82,JANCOURT EAST|VIC
44240,NAROGHID,NSW,,22273,75,NAROGHID|VIC
44245,AYRFORD,NSW,,10120,82,ASHFORD|NSW
44247,BRUCKNELL,NSW,,10827,80,BUNDELLA|NSW
44249,COORIEMUNGLE,NSW,,20756,81,COORIEMUNGLE|VIC
