SAL_CODE_2021,SAL_NAME,Total_Population,Median_Age,Median_Income,Household_Size,STATE_NAME,Census_Year
SAL30199,Beelbee,18,47,2250,3.2,QLD,2021
SAL30200,Beelbi Creek,143,46,1375,3.0,QLD,2021
SAL30201,Beenaam Valley,60,44,900,2.3,QLD,2021
SAL30202,Beenleigh,8425,38,1155,2.3,QLD,2021
SAL30203,Beerburrum,941,43,1442,2.4,QLD,2021
SAL30204,Beeron,34,32,2250,2.8,QLD,2021
SAL30205,Beerwah,7734,40,1512,2.7,QLD,2021
SAL30206,Begonia,48,43,1625,2.7,QLD,2021
SAL30207,Beilba,35,38,2250,2.5,QLD,2021
SAL30208,Belcong,38,36,1999,2.6,QLD,2021
SAL30209,Belgian Gardens,2073,40,1638,2.2,QLD,2021
SAL30210,Belivah,515,36,2069,2.9,QLD,2021
SAL30211,Bell (Qld),421,49,953,2.1,QLD,2021
SAL30212,Bella Creek,50,55,1292,2.4,QLD,2021
SAL30213,Bellara,3278,59,884,2.0,QLD,2021
SAL30214,Bellbird Park,9191,31,1746,2.9,QLD,2021
SAL30215,Bellbowrie,5495,42,2358,2.9,QLD,2021
SAL30216,Bellenden Ker,229,47,1517,2.5,QLD,2021
SAL30217,Bellevue (Qld),0,0,0,0.0,QLD,2021
SAL30218,Bellfield (Qld),10,36,4249,4.0,QLD,2021
SAL30219,Belli Park,724,48,1681,2.8,QLD,2021
SAL30220,Bellmere,6588,34,1448,2.9,QLD,2021
SAL30221,Bells Bridge,226,46,1485,2.9,QLD,2021
SAL30222,Bells Creek,343,31,1942,2.3,QLD,2021
SAL30223,Bellthorpe,108,57,1213,2.1,QLD,2021
SAL30224,Belmont (Qld),4498,39,2431,2.9,QLD,2021
SAL30225,Belmunda,6,60,1375,1.8,QLD,2021
SAL30226,Belvedere,943,34,1442,2.6,QLD,2021
SAL30227,Belyando,307,39,1624,2.5,QLD,2021
SAL30228,Bemerside,259,44,1708,2.6,QLD,2021
SAL30229,Benair,151,45,1416,2.8,QLD,2021
SAL30230,Benaraby,1166,41,2435,3.0,QLD,2021
SAL30231,Benarkin,61,59,700,1.7,QLD,2021
SAL30232,Benarkin North,341,58,844,2.1,QLD,2021
SAL30233,Benholme,81,50,1312,2.9,QLD,2021
SAL30234,Benobble,29,49,2249,3.3,QLD,2021
SAL30235,Benowa,9889,44,1918,2.7,QLD,2021
SAL30236,Bentley Park,8360,32,1831,3.0,QLD,2021
SAL30237,Berajondo,112,48,1017,2.3,QLD,2021
SAL30238,Berat,129,45,1218,2.6,QLD,2021
SAL30239,Bergen,85,42,1531,2.7,QLD,2021
SAL30240,Berrinba,2615,27,1826,3.5,QLD,2021
SAL30241,Berserker,7020,35,1171,2.3,QLD,2021
SAL30242,Bethania,6333,48,1074,2.2,QLD,2021
SAL30243,Biarra,270,54,1050,2.4,QLD,2021
SAL30244,Biboohra,561,45,1488,2.6,QLD,2021
SAL30245,Biddaddaba,171,49,1350,2.4,QLD,2021
SAL30246,Biddeston,269,47,1833,2.8,QLD,2021
SAL30247,Bidwill (Qld),517,49,1490,2.7,QLD,2021
SAL30248,Biggenden,788,57,725,1.9,QLD,2021
SAL30249,Biggera Waters,9973,44,1314,2.1,QLD,2021
SAL30250,Bilinga,1883,48,1435,2.0,QLD,2021
SAL30251,Billa Billa,111,34,1791,3.1,QLD,2021
SAL30252,Biloela,5692,36,1884,2.5,QLD,2021
SAL30253,Bilyana,190,54,1016,2.3,QLD,2021
SAL30254,Bindebango,31,44,1208,3.9,QLD,2021
SAL30255,Bingegang,17,50,1437,2.4,QLD,2021
SAL30256,Bingil Bay,438,52,961,2.2,QLD,2021
SAL30257,Binjour,86,55,1166,2.2,QLD,2021
SAL30258,Binna Burra (Qld),0,36,725,1.5,QLD,2021
SAL30259,Birdsville,110,40,1792,2.2,QLD,2021
SAL30260,Birkalla,156,45,1399,2.7,QLD,2021
SAL30261,Birkdale,14816,43,1903,2.7,QLD,2021
SAL30262,Birnam (Scenic Rim - Qld),109,44,2107,2.9,QLD,2021
SAL30263,Birnam (Toowoomba - Qld),63,43,2374,3.3,QLD,2021
SAL30264,Birtinya,4378,36,1824,2.3,QLD,2021
SAL30265,Black Duck Creek,12,43,1649,2.5,QLD,2021
SAL30266,Black Jack,167,40,1800,2.9,QLD,2021
SAL30267,Black Mountain (Qld),1560,50,1648,2.6,QLD,2021
SAL30268,Black River (Qld),1493,41,1883,2.7,QLD,2021
SAL30269,Black Snake,88,54,1062,2.3,QLD,2021
SAL30270,Blackall,1365,49,1143,2.2,QLD,2021
SAL30271,Blackbull,17,34,2250,2.7,QLD,2021
SAL30272,Blackbutt (Qld),799,59,768,2.0,QLD,2021
SAL30273,Blackbutt North,451,58,787,2.1,QLD,2021
SAL30274,Blackbutt South,160,60,833,2.1,QLD,2021
SAL30275,Blackdown,0,25,0,2.0,QLD,2021
SAL30276,Blackrock,319,42,1963,2.6,QLD,2021
SAL30277,Blacks Beach,4153,31,2013,2.8,QLD,2021
SAL30278,Blacksoil,106,56,1375,2.4,QLD,2021
SAL30279,Blackstone,1144,37,1657,2.6,QLD,2021
SAL30280,Blackswamp,54,34,1875,2.7,QLD,2021
SAL30281,Blackwater,4702,31,2358,2.6,QLD,2021
SAL30282,Blairmore,8,5,1625,5.0,QLD,2021
SAL30283,Blanchview,202,44,2041,2.9,QLD,2021
SAL30284,Blantyre,54,57,1187,2.4,QLD,2021
SAL30285,Blaxland (Qld),58,46,1374,2.6,QLD,2021
SAL30286,Blenheim,264,45,1478,2.6,QLD,2021
SAL30287,Bli Bli,10138,41,1670,2.6,QLD,2021
SAL30288,Bloomfield,228,53,855,2.0,QLD,2021
SAL30289,Bloomsbury,539,50,1125,2.5,QLD,2021
SAL30290,Blue Mountain,83,44,1531,2.8,QLD,2021
SAL30291,Blue Mountain Heights,988,47,2392,2.8,QLD,2021
SAL30292,Bluewater,1085,41,1891,2.8,QLD,2021
SAL30293,Bluewater Park,1066,37,2157,3.0,QLD,2021
SAL30294,Bluff,324,47,2237,2.1,QLD,2021
SAL30295,Blythdale,47,34,1875,3.5,QLD,2021
SAL30296,Boatman,18,56,1312,1.9,QLD,2021
SAL30297,Bogandilla,37,42,1312,1.9,QLD,2021
SAL30298,Bogie,207,40,1474,2.8,QLD,2021
SAL30299,Bohle,121,56,814,1.7,QLD,2021
SAL30300,Bohle Plains,3989,28,2329,2.8,QLD,2021
SAL30301,Boigu Island,199,25,1078,3.9,QLD,2021
SAL30302,Bokarina,1935,37,2429,2.9,QLD,2021
SAL30303,Bollier,221,47,1468,2.5,QLD,2021
SAL30304,Bollon,174,47,987,2.2,QLD,2021
SAL30305,Bolwarra (Qld),0,0,0,0.0,QLD,2021
SAL30306,Bombeeta,147,42,1431,2.5,QLD,2021
SAL30307,Bon Accord,29,51,1874,2.3,QLD,2021
SAL30308,Bondoola,551,43,2010,2.9,QLD,2021
SAL30309,Bongaree,8162,67,826,1.8,QLD,2021
SAL30310,Bongeen,71,28,1562,3.1,QLD,2021
SAL30311,Bonnie Doon (Qld),563,39,1690,2.7,QLD,2021
SAL30312,Bonogin,4896,40,2680,3.3,QLD,2021
SAL30313,Bonshaw (Qld),25,53,900,2.3,QLD,2021
SAL30314,Bony Mountain,91,56,1031,2.3,QLD,2021
SAL30315,Boodua,95,29,2624,3.3,QLD,2021
SAL30316,Boogan,138,46,1416,2.4,QLD,2021
SAL30317,Booie,1094,48,1428,2.6,QLD,2021
SAL30318,Boolboonda,55,54,1281,2.3,QLD,2021
SAL30319,Boolburra,34,59,1125,1.8,QLD,2021
SAL30320,Boompa,89,52,1166,2.5,QLD,2021
SAL30321,Boonah (Qld),2557,50,1040,2.3,QLD,2021
SAL30322,Boonara,60,38,1687,2.8,QLD,2021
SAL30323,Boonarga,37,38,1166,2.4,QLD,2021
SAL30324,Boondall,9603,38,1887,2.6,QLD,2021
SAL30325,Boondandilla,0,0,0,0.0,QLD,2021
SAL30326,Boondooma,70,61,850,2.2,QLD,2021
SAL30327,Boonooroo,371,63,913,2.1,QLD,2021
SAL30328,Boonooroo Plains,6,61,2250,2.0,QLD,2021
SAL30329,Booral (Qld),1636,47,1412,2.8,QLD,2021
SAL30330,Booroobin,258,55,1266,2.4,QLD,2021
SAL30331,Booubyjan,98,40,1416,3.0,QLD,2021
SAL30332,Booval,2723,43,994,2.0,QLD,2021
SAL30333,Booyal,285,46,1187,2.6,QLD,2021
SAL30334,Borallon,90,36,2041,3.1,QLD,2021
SAL30335,Boreen Point,359,62,934,1.9,QLD,2021
SAL30336,Boronia Heights,8175,34,1453,2.8,QLD,2021
SAL30337,Bororen,399,51,1361,2.6,QLD,2021
SAL30338,Boulder Creek,13,63,374,3.3,QLD,2021
SAL30339,Bouldercombe,1117,46,1531,2.6,QLD,2021
SAL30340,Boulia,314,37,1510,2.4,QLD,2021
SAL30341,Bountiful Islands,0,0,0,0.0,QLD,2021
SAL30342,Bowen,11205,42,1343,2.4,QLD,2021
SAL30343,Bowen Hills,4898,30,1551,1.6,QLD,2021
SAL30344,Bowenville,219,35,1587,2.5,QLD,2021
SAL30345,Boyland,855,41,2211,3.1,QLD,2021
SAL30346,Boyne Island,4835,37,1870,2.5,QLD,2021
SAL30347,Boyne Valley,301,56,989,2.1,QLD,2021
SAL30348,Boynedale,13,48,575,3.0,QLD,2021
SAL30349,Boyneside,67,40,2050,2.9,QLD,2021
SAL30350,Boynewood,138,39,2187,2.5,QLD,2021
SAL30351,Bracalba,97,38,2250,3.0,QLD,2021
SAL30352,Bracewell,178,43,1791,2.9,QLD,2021
SAL30353,Bracken Ridge,17488,37,1972,2.8,QLD,2021
SAL30354,Braemeadows,269,52,1768,2.4,QLD,2021
SAL30355,Braemore,131,57,956,2.3,QLD,2021
SAL30356,Bramston Beach,173,64,955,1.9,QLD,2021
SAL30357,Branch Creek,33,54,2374,2.8,QLD,2021
SAL30358,Branchview,37,27,1375,3.3,QLD,2021
SAL30359,Brandon,1088,46,1504,2.4,QLD,2021
SAL30360,Brandy Creek (Qld),114,46,2125,2.6,QLD,2021
SAL30361,Branyan,4660,38,1737,2.9,QLD,2021
SAL30362,Brassall,12115,34,1408,2.5,QLD,2021
SAL30363,Bray Park (Qld),10271,37,1736,2.8,QLD,2021
SAL30364,Breadalbane (Qld),23,41,2374,2.9,QLD,2021
SAL30365,Breakaway,187,32,3799,3.2,QLD,2021
SAL30366,Breddan,478,46,1833,2.6,QLD,2021
SAL30367,Brendale,3100,35,1219,2.2,QLD,2021
SAL30368,Bribie Island North,0,0,0,0.0,QLD,2021
SAL30369,Bridgeman Downs,10938,39,2878,3.0,QLD,2021
SAL30370,Bridges,295,41,1875,2.9,QLD,2021
SAL30371,Brigalow,181,41,1292,2.3,QLD,2021
SAL30372,Brightly,52,48,2250,2.6,QLD,2021
SAL30373,Brighton (Qld),9664,42,1981,2.6,QLD,2021
SAL30374,Brightview,911,40,1535,2.8,QLD,2021
SAL30375,Brigooda,25,47,1812,2.2,QLD,2021
SAL30376,Bringalily,64,36,1562,2.9,QLD,2021
SAL30377,Brinsmead,5537,39,2190,2.8,QLD,2021
SAL30378,Brisbane Airport,22,50,0,2.0,QLD,2021
SAL30379,Brisbane City,12587,31,1802,1.8,QLD,2021
SAL30380,Broadbeach,6786,46,1419,1.8,QLD,2021
SAL30381,Broadbeach Waters,8164,43,2072,2.6,QLD,2021
SAL30382,Broadmere,38,53,2250,2.1,QLD,2021
SAL30383,Broadwater (Qld),321,44,1183,2.6,QLD,2021
SAL30384,Broken River,18,47,1437,2.3,QLD,2021
SAL30385,Bromelton,129,48,1474,2.7,QLD,2021
SAL30386,Brookfield (Qld),3640,47,3778,3.0,QLD,2021
SAL30387,Brookhill,88,41,2062,2.7,QLD,2021
SAL30388,Brooklands,324,48,1112,2.5,QLD,2021
SAL30389,Brookstead,182,41,1357,2.6,QLD,2021
SAL30390,Brookwater,2902,38,3637,3.2,QLD,2021
SAL30391,Brooloo,369,52,1141,2.3,QLD,2021
SAL30392,Brooweena,91,54,866,2.0,QLD,2021
SAL30393,Broughton (Qld),714,42,1676,2.7,QLD,2021
SAL30394,Brovinia,7,60,0,3.0,QLD,2021
SAL30395,Browns Plains (Qld),6632,34,1390,2.7,QLD,2021
SAL30396,Broxburn,115,46,1325,2.5,QLD,2021
SAL30397,Brush Creek,39,57,1666,2.3,QLD,2021
SAL30398,Bryden,22,61,1437,1.7,QLD,2021
SAL30399,Brymaroo,128,46,1416,2.5,QLD,2021
SAL30400,Buaraba,170,48,1218,2.6,QLD,2021
SAL30401,Buaraba South,0,0,0,0.0,QLD,2021
SAL30402,Bucasia,4915,35,2005,2.8,QLD,2021
SAL30403,Bucca (Qld),1063,47,1281,2.7,QLD,2021
SAL30404,Buccan,2134,39,2433,3.3,QLD,2021
SAL30405,Buckingham (Qld),0,0,0,0.0,QLD,2021
SAL30406,Buckland (Qld),43,47,1624,2.9,QLD,2021
SAL30407,Buddina,4236,43,1721,2.5,QLD,2021
SAL30408,Buderim,31430,46,1729,2.5,QLD,2021
SAL30409,Budgee,30,59,1375,2.2,QLD,2021
SAL30410,Bukali,57,46,1125,2.8,QLD,2021
SAL30411,Bulgun,285,48,1583,2.6,QLD,2021
SAL30412,Bulimba,7623,40,2805,2.4,QLD,2021
SAL30413,Bullcamp,58,59,1125,2.4,QLD,2021
SAL30414,Bulleringa,0,0,0,0.0,QLD,2021
SAL30415,Bulli Creek,3,57,1999,1.5,QLD,2021
SAL30416,Bulloo Downs,7,35,1625,3.0,QLD,2021
SAL30417,Bullyard,206,45,1271,2.7,QLD,2021
SAL30418,Bulwer,59,53,1062,1.8,QLD,2021
SAL30419,Bunburra,93,57,1125,2.1,QLD,2021
SAL30420,Bundaberg Central,162,34,833,1.8,QLD,2021
SAL30421,Bundaberg East,2839,42,1080,2.3,QLD,2021
SAL30422,Bundaberg North,5563,49,937,2.2,QLD,2021
SAL30423,Bundaberg South,3494,37,978,2.1,QLD,2021
SAL30424,Bundaberg West,2596,39,966,2.0,QLD,2021
SAL30425,Bundall,4895,41,1957,2.6,QLD,2021
SAL30426,Bundamba,6542,35,1383,2.5,QLD,2021
SAL30427,Bundi,52,34,1875,2.2,QLD,2021
SAL30428,Bundoora (Qld),7,8,1149,4.0,QLD,2021
SAL30429,Bungaban,60,34,1875,3.1,QLD,2021
SAL30430,Bungadoo,342,51,1318,2.6,QLD,2021
SAL30431,Bungalow,2358,38,1121,2.0,QLD,2021
SAL30432,Bungeworgorai,68,37,1562,2.9,QLD,2021
SAL30433,Bungil (Qld),69,46,1937,2.9,QLD,2021
SAL30434,Bungundarra,667,41,2053,3.0,QLD,2021
SAL30435,Bungunya,62,34,1812,2.9,QLD,2021
SAL30436,Bunjurgen,107,55,1468,2.7,QLD,2021
SAL30437,Bunya,1968,43,3402,3.3,QLD,2021
SAL30438,Bunya Creek,75,48,1416,2.4,QLD,2021
SAL30439,Bunya Mountains,110,53,1187,2.1,QLD,2021
SAL30440,Burbank,1051,48,2652,3.0,QLD,2021
SAL30441,Burdell,7171,28,2232,2.8,QLD,2021
SAL30442,Burgowan,56,30,1333,3.1,QLD,2021
SAL30443,Burketown,204,33,1325,2.3,QLD,2021
SAL30444,Burleigh,52,41,1874,2.6,QLD,2021
SAL30445,Burleigh Heads,10572,42,1701,2.2,QLD,2021
SAL30446,Burleigh Waters,14556,42,1735,2.6,QLD,2021
SAL30447,Burncluith,137,43,1812,2.7,QLD,2021
SAL30448,Burnett Creek,16,59,2250,2.0,QLD,2021
SAL30449,Burnett Heads,2908,55,1053,2.2,QLD,2021
SAL30450,Burnside (Qld),3104,37,1626,2.7,QLD,2021
SAL30451,Burpengary,16488,36,1720,2.7,QLD,2021
SAL30452,Burpengary East,9654,38,1821,2.7,QLD,2021
SAL30453,Burra Burri,32,60,593,2.1,QLD,2021
SAL30454,Burrar Islet,0,0,0,0.0,QLD,2021
SAL30455,Burrum Heads,2538,64,815,2.0,QLD,2021
SAL30456,Burrum River,259,52,1025,2.6,QLD,2021
SAL30457,Burrum Town,197,59,744,1.8,QLD,2021
SAL30458,Burton (Qld),7,33,1625,2.3,QLD,2021
SAL30459,Burua,849,39,2430,2.9,QLD,2021
SAL30460,Bushland Beach,6641,35,2283,2.9,QLD,2021
SAL30461,Bushley,36,55,900,2.8,QLD,2021
SAL30462,Butchers Creek,85,46,1562,2.8,QLD,2021
SAL30463,Buxton (Qld),507,63,796,1.9,QLD,2021
SAL30464,Bybera,0,77,1125,2.0,QLD,2021
SAL30465,Byee,39,28,1374,3.4,QLD,2021
SAL30466,Byellee,0,0,0,0.0,QLD,2021
SAL30467,Byfield,323,48,1018,2.5,QLD,2021
SAL30468,Bymount,47,34,2125,3.0,QLD,2021
SAL30469,Byrnestown,27,59,900,2.0,QLD,2021
SAL30470,Cabarlah,1307,40,2273,2.9,QLD,2021
SAL30471,Caboolture,29534,36,1310,2.6,QLD,2021
SAL30472,Caboolture South,7539,36,1191,2.5,QLD,2021
SAL30473,Caboonbah,13,56,75,2.2,QLD,2021
SAL30474,Cadarga,28,32,1749,2.8,QLD,2021
SAL30475,Caffey,45,45,1437,2.4,QLD,2021
SAL30476,Cainbable,85,45,1562,2.6,QLD,2021
SAL30477,Cairdbeign,70,40,2437,2.8,QLD,2021
SAL30478,Cairns City,3616,44,1627,1.9,QLD,2021
SAL30479,Cairns North,5334,37,1402,1.9,QLD,2021
SAL30480,Calamvale,17994,34,1874,3.0,QLD,2021
SAL30481,Calavos,359,45,1156,2.4,QLD,2021
SAL30482,Calcium,12,57,1812,1.9,QLD,2021
SAL30483,Caldervale,16,49,2499,3.2,QLD,2021
SAL30484,Calen,427,43,1424,2.5,QLD,2021
SAL30485,Calgoa,14,55,2250,2.2,QLD,2021
SAL30486,Calico Creek,185,38,1437,2.8,QLD,2021
SAL30487,Calingunee,18,58,900,2.3,QLD,2021
SAL30488,Callandoon,32,32,1875,2.8,QLD,2021
SAL30489,Callemondah,30,63,900,1.8,QLD,2021
SAL30490,Callide,80,35,2416,2.9,QLD,2021
SAL30491,Calliope (Qld),5263,32,1884,2.9,QLD,2021
SAL30492,Caloundra,3932,58,980,1.9,QLD,2021
SAL30493,Caloundra West,7270,37,1571,2.6,QLD,2021
SAL30494,Calvert (Qld),374,43,1765,2.8,QLD,2021
SAL30495,Camboon (Qld),76,37,1875,3.1,QLD,2021
SAL30496,Cambooya,2260,31,1574,2.6,QLD,2021
SAL30497,Cambridge (Qld),14,46,2874,2.7,QLD,2021
SAL30498,Cambroon,211,47,1268,2.8,QLD,2021
SAL30499,Cameby,53,53,1625,2.1,QLD,2021
SAL30500,Cameron Corner,19,22,3749,5.0,QLD,2021
SAL30501,Camira (Qld),7415,38,1927,2.8,QLD,2021
SAL30502,Camooweal,236,36,1339,2.5,QLD,2021
SAL30503,Camp Creek (Qld),128,45,1562,2.6,QLD,2021
SAL30504,Camp Hill,12254,35,3085,2.8,QLD,2021
SAL30505,Camp Mountain,1447,44,2674,3.2,QLD,2021
SAL30506,Campaspe,123,46,1125,2.9,QLD,2021
SAL30507,Campbell Creek,3,46,1399,3.0,QLD,2021
SAL30508,Campbells Pocket,77,47,2125,2.4,QLD,2021
SAL30509,Campwin Beach,511,42,1555,2.4,QLD,2021
SAL30510,Canaga,85,43,1624,2.8,QLD,2021
SAL30511,Canal Creek,11,57,2250,2.0,QLD,2021
SAL30512,Cania,27,51,933,2.4,QLD,2021
SAL30513,Canina,367,49,1231,2.8,QLD,2021
SAL30514,Cannindah,35,52,880,1.9,QLD,2021
SAL30515,Canning Creek,21,29,1749,3.8,QLD,2021
SAL30516,Canningvale,118,52,1625,2.7,QLD,2021
SAL30517,Cannon Creek (Scenic Rim - Qld),75,51,1624,2.7,QLD,2021
SAL30518,Cannon Creek (Southern Downs - Qld),67,47,949,2.5,QLD,2021
SAL30519,Cannon Hill,6701,34,2357,2.5,QLD,2021
SAL30520,Cannon Valley,1131,39,2440,3.0,QLD,2021
SAL30521,Cannonvale,6596,37,1639,2.4,QLD,2021
SAL30522,Canoona,90,47,1333,2.7,QLD,2021
SAL30523,Canungra,1436,41,1883,2.7,QLD,2021
SAL30524,Capalaba,18002,39,1747,2.6,QLD,2021
SAL30525,Cape Cleveland,128,48,1562,2.4,QLD,2021
SAL30526,Cape Conway,0,0,0,0.0,QLD,2021
SAL30527,Cape Gloucester,85,49,1406,2.5,QLD,2021
SAL30528,Cape Hillsborough,39,61,2250,2.1,QLD,2021
SAL30529,Cape Tribulation,123,46,949,1.8,QLD,2021
SAL30530,Capella,974,32,1838,2.5,QLD,2021
SAL30531,Captain Creek,452,49,837,2.3,QLD,2021
SAL30532,Captains Mountain,74,50,1312,2.6,QLD,2021
SAL30533,Caravonica,2183,46,1670,2.4,QLD,2021
SAL30534,Carbine Creek,33,34,1249,2.8,QLD,2021
SAL30535,Carbrook,1330,46,1989,2.8,QLD,2021
SAL30536,Cardstone,0,69,450,1.0,QLD,2021
SAL30537,Cardwell,1320,60,846,1.9,QLD,2021
SAL30538,Carina (Qld),11678,37,2064,2.4,QLD,2021
SAL30539,Carina Heights,7103,36,1997,2.3,QLD,2021
SAL30540,Carindale,16535,43,2375,2.8,QLD,2021
SAL30541,Carmila,340,54,966,2.1,QLD,2021
SAL30542,Carmoo,179,53,1093,2.2,QLD,2021
SAL30543,Carnarvon Park,12,30,900,1.1,QLD,2021
SAL30544,Carneys Creek,71,55,1125,2.6,QLD,2021
SAL30545,Carole Park,8,36,2250,2.0,QLD,2021
SAL30546,Caroline Crossing,44,48,2249,2.9,QLD,2021
SAL30547,Carpendale,110,48,1562,2.6,QLD,2021
SAL30548,Carpentaria,25,22,2124,4.3,QLD,2021
SAL30549,Carrandotta,5,15,2250,4.0,QLD,2021
SAL30550,Carrara,13138,42,1562,2.4,QLD,2021
SAL30551,Carrington (Qld),191,54,1812,2.5,QLD,2021
SAL30552,Carruchan,247,53,880,2.4,QLD,2021
SAL30553,Carseldine,10093,41,2048,2.6,QLD,2021
SAL30554,Carstairs,91,52,2208,2.5,QLD,2021
SAL30555,Carters Ridge,497,44,1382,2.7,QLD,2021
SAL30556,Cashmere,4970,40,2950,3.2,QLD,2021
SAL30557,Cassowary,119,46,2229,2.6,QLD,2021
SAL30558,Castaways Beach,683,51,2083,2.6,QLD,2021
SAL30559,Castle Creek (Qld),57,38,3124,2.9,QLD,2021
SAL30560,Castle Hill (Qld),972,46,3781,2.7,QLD,2021
SAL30561,Cattle Creek (North Burnett - Qld),13,55,1124,2.0,QLD,2021
SAL30562,Cattle Creek (Toowoomba - Qld),21,55,1125,2.1,QLD,2021
SAL30563,Causeway Lake,121,55,1208,2.2,QLD,2021
SAL30564,Cawarral,831,43,1758,2.8,QLD,2021
SAL30565,Cawdor (Qld),420,37,2899,3.5,QLD,2021
SAL30566,Cecil Plains,380,47,1281,2.2,QLD,2021
SAL30567,Cedar Creek (Logan - Qld),861,43,2294,3.2,QLD,2021
SAL30568,Cedar Creek (Moreton Bay - Qld),831,43,3250,3.3,QLD,2021
SAL30569,Cedar Grove,1992,38,2032,3.0,QLD,2021
SAL30570,Cedar Pocket,332,53,1468,2.6,QLD,2021
SAL30571,Cedar Vale,2856,37,2261,3.2,QLD,2021
SAL30572,Cedarton,129,51,1196,2.5,QLD,2021
SAL30573,Cement Mills,11,62,487,1.9,QLD,2021
SAL30574,Centenary Heights,6152,37,1432,2.3,QLD,2021
SAL30575,Ceratodus,34,41,574,3.0,QLD,2021
SAL30576,Chahpingah,26,41,724,2.1,QLD,2021
SAL30577,Chambers Flat,2718,47,1356,2.7,QLD,2021
SAL30578,Chances Plain,158,43,1906,2.8,QLD,2021
SAL30579,Chandler (Qld),1475,45,2905,3.2,QLD,2021
SAL30580,Chapel Hill (Qld),10511,42,2969,2.9,QLD,2021
SAL30581,Charlestown (Qld),79,45,1124,2.5,QLD,2021
SAL30582,Charleville,2992,42,1325,2.2,QLD,2021
SAL30583,Charlton (Qld),107,44,1625,2.8,QLD,2021
SAL30584,Charlwood,146,50,1297,2.3,QLD,2021
SAL30585,Charters Towers City,2219,41,1078,2.1,QLD,2021
SAL30586,Chatsworth (Qld),1353,43,1442,2.7,QLD,2021
SAL30587,Cheeseborough,16,41,2250,3.8,QLD,2021
SAL30588,Chelmer,3325,41,3402,3.0,QLD,2021
SAL30589,Chelmsford,100,54,1292,2.3,QLD,2021
SAL30590,Chelona,120,37,1958,3.0,QLD,2021
SAL30591,Cheltenham (Qld),10,27,2250,3.0,QLD,2021
SAL30592,Cherbourg,1194,23,793,3.4,QLD,2021
SAL30593,Chermside,11426,35,1419,1.9,QLD,2021
SAL30594,Chermside West,6965,39,2124,2.7,QLD,2021
SAL30595,Cherry Creek,38,45,949,2.7,QLD,2021
SAL30596,Cherry Gully,18,43,1625,3.3,QLD,2021
SAL30597,Cherwell,10,39,3249,6.0,QLD,2021
SAL30598,Chevallum,467,45,2016,3.2,QLD,2021
SAL30599,Chewko,213,51,1218,2.3,QLD,2021
SAL30600,Childers (Qld),1682,50,816,2.0,QLD,2021
SAL30601,Chillagoe,214,49,772,2.0,QLD,2021
SAL30602,Chinchilla,7068,33,1549,2.5,QLD,2021
SAL30603,Chinghee Creek,35,49,1125,2.7,QLD,2021
SAL30604,Chirnside,56,52,2349,2.4,QLD,2021
SAL30605,Christmas Creek,88,36,1166,2.6,QLD,2021
SAL30606,Churchable,256,48,1593,2.7,QLD,2021
SAL30607,Churchill (Qld),1842,34,1174,2.5,QLD,2021
SAL30608,Chuwar,2178,37,2247,2.9,QLD,2021
SAL30609,Cinnabar,83,43,1406,2.4,QLD,2021
SAL30610,Clagiraba,651,41,2319,3.0,QLD,2021
SAL30611,Clairview,167,61,1015,1.8,QLD,2021
SAL30612,Clara Creek,56,46,2749,3.1,QLD,2021
SAL30613,Claraville,6,25,2250,3.3,QLD,2021
SAL30614,Clare (Qld),201,37,1625,2.2,QLD,2021
SAL30615,Clarendon (Qld),232,39,1474,2.8,QLD,2021
SAL30616,Clarke Creek,32,46,2624,2.3,QLD,2021
SAL30617,Clayfield,10897,37,1948,2.2,QLD,2021
SAL30618,Clear Island Waters,4395,50,1617,2.5,QLD,2021
SAL30619,Clear Mountain,807,45,2715,3.0,QLD,2021
SAL30620,Clemant,13,27,2750,6.0,QLD,2021
SAL30621,Clermont,2952,36,1867,2.4,QLD,2021
SAL30622,Cleveland (Qld),15850,51,1430,2.3,QLD,2021
SAL30623,Clifford,29,45,1292,2.5,QLD,2021
SAL30624,Clifton (Qld),1490,49,877,2.2,QLD,2021
SAL30625,Clifton Beach (Qld),3192,48,1480,2.3,QLD,2021
SAL30626,Clinton (Qld),6170,34,1701,2.7,QLD,2021
SAL30627,Clintonvale,72,56,1187,2.5,QLD,2021
SAL30628,Cloncurry,3167,34,1953,2.5,QLD,2021
SAL30629,Clontarf (Moreton Bay - Qld),8446,46,1383,2.3,QLD,2021
SAL30630,Clontarf (Toowoomba - Qld),28,49,2125,2.5,QLD,2021
SAL30631,Closeburn,562,47,2839,3.1,QLD,2021
SAL30632,Cloyna,160,47,1343,2.8,QLD,2021
SAL30633,Cluden,413,48,1480,2.3,QLD,2021
SAL30634,Clumber,91,48,1292,2.7,QLD,2021
SAL30635,Coal Creek,50,57,1249,2.2,QLD,2021
SAL30636,Coalbank,45,54,1187,2.1,QLD,2021
SAL30637,Coalfalls,898,38,1731,2.6,QLD,2021
SAL30638,Coalstoun Lakes,99,44,1531,2.5,QLD,2021
SAL30639,Cobbs Hill,13,50,2750,2.3,QLD,2021
SAL30640,Cobraball,81,49,1446,3.0,QLD,2021
SAL30641,Cockatoo (Qld),41,51,2550,2.3,QLD,2021
SAL30642,Coconuts,216,56,1178,2.0,QLD,2021
SAL30643,Coen,320,31,1237,3.0,QLD,2021
